3.9 5.33709 3.075
3.91 5.32477 3.0675
3.92 5.31244 3.06
3.93 5.3001 3.0525
3.94 5.28775 3.045
3.95 5.27539 3.0375
3.96 5.26301 3.03
3.97 5.25063 3.0225
3.98 5.23823 3.015
3.99 5.22582 3.0075
4 5.21341 3
4.01 5.20098 2.9925
4.02 5.18854 2.985
4.03 5.17609 2.9775
4.04 5.16363 2.97
4.05 5.15116 2.9625
4.06 5.13869 2.955
4.07 5.1262 2.9475
4.08 5.1137 2.94
4.09 5.1012 2.9325
4.1 5.08868 2.925
4.11 5.07616 2.9175
4.12 5.06363 2.91
4.13 5.05109 2.9025
4.14 5.03854 2.895
4.15 5.02598 2.8875
4.16 5.01341 2.88
4.17 5.00084 2.8725
4.18 4.98826 2.865
4.19 4.97567 2.8575
4.2 4.96307 2.85
4.21 4.95047 2.8425
4.22 4.93785 2.835
4.23 4.92523 2.8275
4.24 4.9126 2.82
4.25 4.89997 2.8125
4.26 4.88733 2.805
4.27 4.87468 2.7975
4.28 4.86202 2.79
4.29 4.84936 2.7825
4.3 4.83669 2.775
4.31 4.82401 2.7675
4.32 4.81133 2.76
4.33 4.79864 2.7525
4.34 4.78595 2.745
4.35 4.77325 2.7375
4.36 4.76054 2.73
4.37001 4.74782 2.7225
4.38001 4.7351 2.715
4.39001 4.72238 2.7075
4.40001 4.70965 2.7
4.41001 4.69691 2.6925
4.42001 4.68417 2.685
4.43001 4.67142 2.6775
4.44001 4.65866 2.66999
4.45001 4.6459 2.66249
4.46001 4.63314 2.65499
4.47001 4.62037 2.64749
4.48001 4.60759 2.63999
4.49001 4.59481 2.63249
4.50001 4.58202 2.62499
4.51001 4.56923 2.61749
4.52001 4.55644 2.60999
4.53001 4.54364 2.60249
4.54001 4.53083 2.59499
4.55001 4.51802 2.58749
4.56001 4.50521 2.57999
4.57001 4.49239 2.57249
4.58001 4.47956 2.56499
4.59001 4.46673 2.55749
4.60001 4.4539 2.54999
4.61001 4.44106 2.54249
4.62001 4.42822 2.53499
4.63001 4.41538 2.52749
4.64001 4.40253 2.51999
4.65001 4.38967 2.51249
4.66001 4.37681 2.50499
4.67001 4.36395 2.49749
4.68001 4.35109 2.48999
4.69001 4.33822 2.48249
4.70001 4.32534 2.47499
4.71001 4.31247 2.46749
4.72001 4.29958 2.45999
4.73001 4.2867 2.45249
4.74001 4.27381 2.44499
4.75001 4.26092 2.43749
4.76001 4.24802 2.42999
4.77001 4.23512 2.42249
